filename,detector,pixel_x,pixel_y,ra_deg,dec_deg
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2760.210526,1532.421053,269.1147496047,65.9635776347
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2964.842105,1532.421053,269.0996764717,65.9635990195
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3169.473684,1532.421053,269.0846127146,65.9636206273
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3374.105263,1532.421053,269.0695584048,65.9636425072
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3578.736842,1532.421053,269.0545136247,65.9636647499
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3783.368421,1532.421053,269.0394784737,65.9636874947
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3988.000000,1532.421053,269.0244530744,65.9637109375
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,100.000000,1737.052632,269.3111268293,65.9694019549
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,304.631579,1737.052632,269.2959368591,65.9694184666
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,509.263158,1737.052632,269.2807534736,65.9694349796
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,713.894737,1737.052632,269.2655771758,65.9694516685
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,918.526316,1737.052632,269.2504083971,65.9694686542
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1123.157895,1737.052632,269.2352475033,65.9694860117
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1327.789474,1737.052632,269.2200948016,65.9695037771
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1532.421053,1737.052632,269.2049505469,65.9695219552
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1737.052632,1737.052632,269.1898149486,65.9695405264
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1941.684211,1737.052632,269.1746881765,65.9695594548
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2146.315789,1737.052632,269.1595703682,65.9695786946
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2350.947368,1737.052632,269.1444616347,65.9695981982
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2555.578947,1737.052632,269.1293620670,65.9696179233
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2760.210526,1737.052632,269.1142717431,65.9696378401
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2964.842105,1737.052632,269.0991907334,65.9696579389
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3169.473684,1737.052632,269.0841191078,65.9696782372
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3374.105263,1737.052632,269.0690569415,65.9696987876
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3578.736842,1737.052632,269.0540043218,65.9697196843
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3783.368421,1737.052632,269.0389613539,65.9697410714
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3988.000000,1737.052632,269.0239281672,65.9697631496
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,100.000000,1941.684211,269.3107538937,65.9754817864
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,304.631579,1941.684211,269.2955558473,65.9754973666
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,509.263158,1941.684211,269.2803644382,65.9755129302
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,713.894737,1941.684211,269.2651801598,65.9755286482
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,918.526316,1941.684211,269.2500034349,65.9755446386
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1123.157895,1941.684211,269.2348346216,65.9755609739
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1327.789474,1941.684211,269.2196740207,65.9755776882
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1532.421053,1941.684211,269.2045218814,65.9755947851
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1737.052632,1941.684211,269.1893784086,65.9756122443
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1941.684211,1941.684211,269.1742437686,65.9756300294
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2146.315789,1941.684211,269.1591180965,65.9756480951
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2350.947368,1941.684211,269.1440015017,65.9756663947
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2555.578947,1941.684211,269.1288940750,65.9756848871
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2760.210526,1941.684211,269.1137958945,65.9757035447
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2964.842105,1941.684211,269.0987070324,65.9757223602
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3169.473684,1941.684211,269.0836275611,65.9757413543
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3374.105263,1941.684211,269.0685575595,65.9757605831
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3578.736842,1941.684211,269.0534971192,65.9757801451
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3783.368421,1941.684211,269.0384463511,65.9758001891
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3988.000000,1941.684211,269.0234053913,65.9758209211
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,100.000000,2146.315789,269.3103827665,65.9815670631
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,304.631579,2146.315789,269.2951766622,65.9815817076
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,509.263158,2146.315789,269.2799772495,65.9815963163
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,713.894737,2146.315789,269.2647850120,65.9816110568
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,918.526316,2146.315789,269.2496003634,65.9816260444
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1123.157895,2146.315789,269.2344236543,65.9816413496
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1327.789474,2146.315789,269.2192551783,65.9816570050
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1532.421053,2146.315789,269.2040951792,65.9816730130
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1737.052632,2146.315789,269.1889438567,65.9816893529
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1941.684211,2146.315789,269.1738013738,65.9817059884
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2146.315789,2146.315789,269.1586678624,65.9817228748
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2350.947368,2146.315789,269.1435434304,65.9817399665
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2555.578947,2146.315789,269.1284281677,65.9817572244
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2760.210526,2146.315789,269.1133221528,65.9817746229
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2964.842105,2146.315789,269.0982254592,65.9817921577
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3169.473684,2146.315789,269.0831381615,65.9818098529
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3374.105263,2146.315789,269.0680603420,65.9818277685
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3578.736842,2146.315789,269.0529920966,65.9818460077
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3783.368421,2146.315789,269.0379335416,65.9818647241
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3988.000000,2146.315789,269.0228848194,65.9818841295
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,100.000000,2350.947368,269.3100135926,65.9876576737
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,304.631579,2350.947368,269.2947994480,65.9876713750
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,509.263158,2350.947368,269.2795920508,65.9876850200
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,713.894737,2350.947368,269.2643918746,65.9876987734
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,918.526316,2350.947368,269.2491993240,65.9877127482
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1123.157895,2350.947368,269.2340147416,65.9877270131
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1327.789474,2350.947368,269.2188384138,65.9877415994
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1532.421053,2350.947368,269.2036705784,65.9877565088
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1737.052632,2350.947368,269.1885114302,65.9877717204
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1941.684211,2350.947368,269.1733611279,65.9877871984
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2146.315789,2350.947368,269.1582198006,65.9878028990
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2350.947368,2350.947368,269.1430875541,65.9878187781
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2555.578947,2350.947368,269.1279644774,65.9878347987
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2760.210526,2350.947368,269.1128506491,65.9878509378
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2964.842105,2350.947368,269.0977461435,65.9878671942
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3169.473684,2350.947368,269.0826510374,65.9878835958
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3374.105263,2350.947368,269.0675654161,65.9879002069
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3578.736842,2350.947368,269.0524893798,65.9879171353
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3783.368421,2350.947368,269.0374230496,65.9879345403
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3988.000000,2350.947368,269.0223665741,65.9879526396
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,100.000000,2555.578947,269.3096465072,65.9937535100
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,304.631579,2555.578947,269.2944243410,65.9937662569
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,509.263158,2555.578947,269.2792089796,65.9937789261
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,713.894737,2555.578947,269.2640008865,65.9937916797
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,918.526316,2555.578947,269.2488004568,65.9938046288
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1123.157895,2555.578947,269.2336080246,65.9938178404
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1327.789474,2555.578947,269.2184238695,65.9938313450
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1532.421053,2555.578947,269.2032482225,65.9938451438
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1737.052632,2555.578947,269.1880812733,65.9938592163
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1941.684211,2555.578947,269.1729231763,65.9938735271
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2146.315789,2555.578947,269.1577740575,65.9938880340
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2350.947368,2555.578947,269.1426340202,65.9939026945
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2555.578947,2555.578947,269.1275031524,65.9939174740
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2760.210526,2555.578947,269.1123815323,65.9939323525
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2964.842105,2555.578947,269.0972692351,65.9939473324
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3169.473684,2555.578947,269.0821663394,65.9939624454
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3374.105263,2555.578947,269.0670729333,65.9939777604
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3578.736842,2555.578947,269.0519891207,65.9939933906
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3783.368421,2555.578947,269.0369150278,65.9940095008
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3988.000000,2555.578947,269.0218508088,65.9940263149
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,100.000000,2760.210526,269.3092816165,65.9998544781
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,304.631579,2760.210526,269.2940514507,65.9998662555
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,509.263158,2760.210526,269.2788281489,65.9998779332
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,713.894737,2760.210526,269.2636121637,65.9998896709
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,918.526316,2760.210526,269.2484038810,65.9999015781
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1123.157895,2760.210526,269.2332036261,65.9999137205
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1327.789474,2760.210526,269.2180116710,65.9999261281
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1532.421053,2760.210526,269.2028282403,65.9999388020
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1737.052632,2760.210526,269.1876535181,65.9999517222
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1941.684211,2760.210526,269.1724876544,65.9999648544
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2146.315789,2760.210526,269.1573307714,65.9999781578
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2350.947368,2760.210526,269.1421829702,65.9999915922
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2555.578947,2760.210526,269.1270443371,66.0000051257
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2760.210526,2760.210526,269.1119149499,66.0000187415
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2964.842105,2760.210526,269.0967948845,66.0000324457
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3169.473684,2760.210526,269.0816842209,66.0000462745
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3374.105263,2760.210526,269.0665830498,66.0000603018
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3578.736842,2760.210526,269.0514914786,66.0000746461
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3783.368421,2760.210526,269.0364096382,66.0000894783
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3988.000000,2760.210526,269.0213376883,66.0001050289
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,100.000000,2964.842105,269.3089189779,66.0059605092
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,304.631579,2964.842105,269.2936808401,66.0059712980
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,509.263158,2964.842105,269.2784496269,66.0059819645
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,713.894737,2964.842105,269.2632257803,66.0059926666
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,918.526316,2964.842105,269.2480096760,66.0060035123
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1123.157895,2964.842105,269.2328016307,66.0060145666
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1327.789474,2964.842105,269.2176019086,66.0060258590
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1532.421053,2964.842105,269.2024107274,66.0060373910
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1737.052632,2964.842105,269.1872282655,66.0060491434
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1941.684211,2964.842105,269.1720546680,66.0060610831
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2146.315789,2964.842105,269.1568900536,66.0060731714
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2350.947368,2964.842105,269.1417345204,66.0060853706
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2555.578947,2964.842105,269.1265881531,66.0060976515
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2760.210526,2964.842105,269.1114510288,66.0061100012
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2964.842105,2964.842105,269.0963232236,66.0061224298
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3169.473684,2964.842105,269.0812048188,66.0061349782
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3374.105263,2964.842105,269.0660959075,66.0061477255
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3578.736842,2964.842105,269.0509966004,66.0061607959
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3783.368421,2964.842105,269.0359070326,66.0061743668
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3988.000000,2964.842105,269.0208273695,66.0061886756
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,100.000000,3169.473684,269.3085585813,66.0120715713
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,304.631579,3169.473684,269.2933125066,66.0120813480
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,509.263158,3169.473684,269.2780734189,66.0120909796
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,713.894737,3169.473684,269.2628417487,66.0121006225
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,918.526316,3169.473684,269.2476178619,66.0121103835
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1123.157895,3169.473684,269.2324020661,66.0121203272
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1327.789474,3169.473684,269.2171946173,66.0121304831
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1532.421053,3169.473684,269.2019957263,66.0121408533
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1737.052632,3169.473684,269.1868055653,66.0121514196
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1941.684211,3169.473684,269.1716242746,66.0121621507
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2146.315789,3169.473684,269.1564519687,66.0121730101
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2350.947368,3169.473684,269.1412887429,66.0121839628
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2555.578947,3169.473684,269.1261346798,66.0121949831
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2760.210526,3169.473684,269.1109898555,66.0122060618
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2964.842105,3169.473684,269.0958543461,66.0122172136
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3169.473684,3169.473684,269.0807282341,66.0122284843
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3374.105263,3169.473684,269.0656116145,66.0122399585
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3578.736842,3169.473684,269.0505046013,66.0122517668
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3783.368421,3169.473684,269.0354073335,66.0122640929
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3988.000000,3169.473684,269.0203199815,66.0122771816
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,100.000000,3374.105263,269.3082003290,66.0181876800
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,304.631579,3374.105263,269.2929463625,66.0181964164
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,509.263158,3374.105263,269.2776994466,66.0182049850
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,713.894737,3374.105263,269.2624600006,66.0182135410
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,918.526316,3374.105263,269.2472283800,66.0182221903
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1123.157895,3374.105263,269.2320048832,66.0182309974
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1327.789474,3374.105263,269.2167897576,66.0182399921
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1532.421053,3374.105263,269.2015832070,66.0182491774
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1737.052632,3374.105263,269.1863853973,66.0182585364
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1941.684211,3374.105263,269.1711964634,66.0182680401
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2146.315789,3374.105263,269.1560165156,66.0182776543
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2350.947368,3374.105263,269.1408456459,66.0182873472
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2555.578947,3374.105263,269.1256839346,66.0182970968
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2760.210526,3374.105263,269.1105314568,66.0183068980
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2964.842105,3374.105263,269.0953882883,66.0183167702
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3169.473684,3374.105263,269.0802545124,66.0183267648
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3374.105263,3374.105263,269.0651302258,66.0183369720
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3578.736842,3374.105263,269.0500155454,66.0183475289
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3783.368421,3374.105263,269.0349106140,66.0183586262
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3988.000000,3374.105263,269.0198156070,66.0183705162
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,100.000000,3578.736842,269.3078440173,66.0243089098
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,304.631579,3578.736842,269.2925822157,66.0243165729
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,509.263158,3578.736842,269.2773275299,66.0243240459
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,713.894737,3578.736842,269.2620803676,66.0243314829
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,918.526316,3578.736842,269.2468410737,66.0243389894
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1123.157895,3578.736842,269.2316099369,66.0243466299
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1327.789474,3578.736842,269.2163871964,66.0243544351
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1532.421053,3578.736842,269.2011730482,66.0243624090
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1737.052632,3578.736842,269.1859676516,66.0243705365
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1941.684211,3578.736842,269.1707711361,66.0243787910
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2146.315789,3578.736842,269.1555836074,66.0243871411
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2350.947368,3578.736842,269.1404051541,66.0243955585
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2555.578947,3578.736842,269.1252358541,66.0244040250
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2760.210526,3578.736842,269.1100757807,66.0244125402
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2964.842105,3578.736842,269.0949250096,66.0244211286
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3169.473684,3578.736842,269.0797836244,66.0244298470
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3374.105263,3578.736842,269.0646517235,66.0244387920
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3578.736842,3578.736842,269.0495294262,66.0244481074
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3783.368421,3578.736842,269.0344168791,66.0244579912
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,3988.000000,3578.736842,269.0193142620,66.0244687035
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,100.000000,3783.368421,269.3074893159,66.0304354053
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,304.631579,3783.368421,269.2922197501,66.0304419571
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,509.263158,3783.368421,269.2769573666,66.0304482970
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,713.894737,3783.368421,269.2617025614,66.0304545783
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,918.526316,3783.368421,269.2464556686,66.0304609065
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1123.157895,3783.368421,269.2312169670,66.0304673464
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1327.789474,3783.368421,269.2159866870,66.0304739298
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1532.421053,3783.368421,269.2007650168,66.0304806622
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1737.052632,3783.368421,269.1855521090,66.0304875306
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,1941.684211,3783.368421,269.1703480872,66.0304945110
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2146.315789,3783.368421,269.1551530525,66.0305015752
.data/build21/r0000101001001001001_0001_wfi08_f158_cal.asdf,wfi08,2350.947368,3783.368421,269.1399670897,66.0305086986
